in_ptr,in_v1,in_v2,in_v3,in_v4,in_v5,in_v6,in_v7,in_v8,in_v9,in_v10,in_v11,in_v12,in_v13,in_v14,in_v15,in_v16,out_ptr,out_v1,out_v2,out_v3,out_v4,out_v5,out_v6,out_v7,out_v8,out_v9,out_v10,out_v11,out_v12,out_v13,out_v14,out_v15,out_v16
12,87,57,62,84,42,70,51,49,21,49,63,89,0,0,0,0,11,87,57,62,84,42,70,51,49,21,49,63,0,0,0,0,0
11,7,16,54,44,66,99,49,53,26,69,35,0,0,0,0,0,10,7,16,54,44,66,99,49,53,26,69,0,0,0,0,0,0
16,45,93,2,45,13,22,90,81,87,66,53,80,81,49,42,78,15,45,93,2,45,13,22,90,81,87,66,53,80,81,49,42,0
4,33,93,76,34,0,0,0,0,0,0,0,0,0,0,0,0,3,33,93,76,0,0,0,0,0,0,0,0,0,0,0,0,0
12,29,48,49,14,82,64,12,34,21,36,39,44,0,0,0,0,11,29,48,49,14,82,64,12,34,21,36,39,0,0,0,0,0
6,30,52,27,30,71,100,0,0,0,0,0,0,0,0,0,0,5,30,52,27,30,71,0,0,0,0,0,0,0,0,0,0,0
12,27,85,48,40,49,99,51,34,68,90,22,74,0,0,0,0,11,27,85,48,40,49,99,51,34,68,90,22,0,0,0,0,0
15,18,14,37,18,36,62,79,3,96,88,21,4,25,58,15,0,14,18,14,37,18,36,62,79,3,96,88,21,4,25,58,0,0
7,26,58,74,67,57,17,87,0,0,0,0,0,0,0,0,0,6,26,58,74,67,57,17,0,0,0,0,0,0,0,0,0,0
5,15,45,32,97,76,0,0,0,0,0,0,0,0,0,0,0,4,15,45,32,97,0,0,0,0,0,0,0,0,0,0,0,0
12,9,70,59,54,69,3,53,10,51,85,7,57,0,0,0,0,11,9,70,59,54,69,3,53,10,51,85,7,0,0,0,0,0
9,58,83,25,84,19,94,48,30,49,0,0,0,0,0,0,0,8,58,83,25,84,19,94,48,30,0,0,0,0,0,0,0,0
1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,74,67,13,16,44,21,68,41,70,34,71,50,43,0,0,0,12,74,67,13,16,44,21,68,41,70,34,71,50,0,0,0,0
13,93,42,26,14,89,96,8,78,55,49,74,29,79,0,0,0,12,93,42,26,14,89,96,8,78,55,49,74,29,0,0,0,0
15,32,21,39,38,23,93,62,85,82,83,78,60,12,79,11,0,14,32,21,39,38,23,93,62,85,82,83,78,60,12,79,0,0
8,46,78,50,84,96,32,53,90,0,0,0,0,0,0,0,0,7,46,78,50,84,96,32,53,0,0,0,0,0,0,0,0,0
9,99,29,58,29,98,94,42,53,58,0,0,0,0,0,0,0,8,99,29,58,29,98,94,42,53,0,0,0,0,0,0,0,0
3,6,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,84,1,79,58,66,97,0,0,0,0,0,0,0,0,0,0,5,84,1,79,58,66,0,0,0,0,0,0,0,0,0,0,0
5,95,90,26,46,75,0,0,0,0,0,0,0,0,0,0,0,4,95,90,26,46,0,0,0,0,0,0,0,0,0,0,0,0
8,34,94,79,72,97,90,65,42,0,0,0,0,0,0,0,0,7,34,94,79,72,97,90,65,0,0,0,0,0,0,0,0,0
3,77,65,38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,28,25,14,98,0,0,0,0,0,0,0,0,0,0,0,4,13,28,25,14,0,0,0,0,0,0,0,0,0,0,0,0
10,35,46,61,18,32,87,62,70,98,52,0,0,0,0,0,0,9,35,46,61,18,32,87,62,70,98,0,0,0,0,0,0,0
13,93,98,90,11,88,5,39,35,76,100,58,36,9,0,0,0,12,93,98,90,11,88,5,39,35,76,100,58,36,0,0,0,0
12,55,8,9,24,40,95,13,20,93,94,73,16,0,0,0,0,11,55,8,9,24,40,95,13,20,93,94,73,0,0,0,0,0
13,15,92,74,98,43,66,77,55,5,30,15,49,1,0,0,0,12,15,92,74,98,43,66,77,55,5,30,15,49,0,0,0,0
12,62,51,53,50,47,52,59,28,43,4,84,58,0,0,0,0,11,62,51,53,50,47,52,59,28,43,4,84,0,0,0,0,0
5,8,89,75,12,22,0,0,0,0,0,0,0,0,0,0,0,4,8,89,75,12,0,0,0,0,0,0,0,0,0,0,0,0
10,17,49,56,79,47,41,52,66,51,64,0,0,0,0,0,0,9,17,49,56,79,47,41,52,66,51,0,0,0,0,0,0,0
10,2,47,58,98,14,68,74,32,60,11,0,0,0,0,0,0,9,2,47,58,98,14,68,74,32,60,0,0,0,0,0,0,0
16,75,45,100,89,37,31,50,29,47,49,40,43,70,14,46,95,15,75,45,100,89,37,31,50,29,47,49,40,43,70,14,46,0
1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,22,78,13,20,40,50,89,35,20,41,15,40,64,64,86,0,14,22,78,13,20,40,50,89,35,20,41,15,40,64,64,0,0
16,64,98,3,8,74,64,17,87,44,32,65,97,83,23,81,56,15,64,98,3,8,74,64,17,87,44,32,65,97,83,23,81,0
15,63,99,4,5,68,71,50,18,25,67,2,26,68,19,75,0,14,63,99,4,5,68,71,50,18,25,67,2,26,68,19,0,0
15,18,69,92,60,96,46,72,44,10,55,27,8,94,59,25,0,14,18,69,92,60,96,46,72,44,10,55,27,8,94,59,0,0
5,82,30,45,81,56,0,0,0,0,0,0,0,0,0,0,0,4,82,30,45,81,0,0,0,0,0,0,0,0,0,0,0,0
13,82,97,30,4,66,68,50,72,51,61,16,42,2,0,0,0,12,82,97,30,4,66,68,50,72,51,61,16,42,0,0,0,0
10,55,8,92,23,48,76,41,91,97,84,0,0,0,0,0,0,9,55,8,92,23,48,76,41,91,97,0,0,0,0,0,0,0
16,73,18,74,66,32,60,4,43,58,50,82,54,53,15,9,92,15,73,18,74,66,32,60,4,43,58,50,82,54,53,15,9,0
7,94,81,3,14,15,58,11,0,0,0,0,0,0,0,0,0,6,94,81,3,14,15,58,0,0,0,0,0,0,0,0,0,0
13,50,21,58,36,84,78,73,87,74,38,79,57,79,0,0,0,12,50,21,58,36,84,78,73,87,74,38,79,57,0,0,0,0
12,4,55,59,95,32,90,82,77,64,100,95,18,0,0,0,0,11,4,55,59,95,32,90,82,77,64,100,95,0,0,0,0,0
2,58,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,8,100,32,53,70,10,93,34,93,98,28,14,20,53,0,0,13,8,100,32,53,70,10,93,34,93,98,28,14,20,0,0,0
12,68,67,70,83,52,64,59,28,22,37,70,98,0,0,0,0,11,68,67,70,83,52,64,59,28,22,37,70,0,0,0,0,0
4,95,43,79,27,0,0,0,0,0,0,0,0,0,0,0,0,3,95,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0
16,97,14,37,57,6,97,16,36,93,59,14,78,91,12,45,22,15,97,14,37,57,6,97,16,36,93,59,14,78,91,12,45,0
6,65,7,44,15,64,66,0,0,0,0,0,0,0,0,0,0,5,65,7,44,15,64,0,0,0,0,0,0,0,0,0,0,0
12,86,57,73,95,8,97,52,63,13,24,44,96,0,0,0,0,11,86,57,73,95,8,97,52,63,13,24,44,0,0,0,0,0
5,10,40,80,16,31,0,0,0,0,0,0,0,0,0,0,0,4,10,40,80,16,0,0,0,0,0,0,0,0,0,0,0,0
1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,91,84,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,91,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,64,3,58,71,7,75,0,0,0,0,0,0,0,0,0,0,5,64,3,58,71,7,0,0,0,0,0,0,0,0,0,0,0
15,93,43,1,52,94,10,39,65,80,34,3,2,31,92,2,0,14,93,43,1,52,94,10,39,65,80,34,3,2,31,92,0,0
15,3,19,45,71,100,3,35,66,30,58,45,1,7,85,11,0,14,3,19,45,71,100,3,35,66,30,58,45,1,7,85,0,0
7,78,76,65,76,57,87,86,0,0,0,0,0,0,0,0,0,6,78,76,65,76,57,87,0,0,0,0,0,0,0,0,0,0
1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,100,11,36,54,9,46,70,73,55,90,3,93,68,68,0,0,13,100,11,36,54,9,46,70,73,55,90,3,93,68,0,0,0
6,2,60,29,26,49,47,0,0,0,0,0,0,0,0,0,0,5,2,60,29,26,49,0,0,0,0,0,0,0,0,0,0,0
13,64,100,90,55,40,79,26,17,92,91,62,88,47,0,0,0,12,64,100,90,55,40,79,26,17,92,91,62,88,0,0,0,0
3,79,56,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,79,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,61,84,60,37,52,66,98,72,28,31,0,0,0,0,0,0,9,61,84,60,37,52,66,98,72,28,0,0,0,0,0,0,0
2,63,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,97,59,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,97,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,24,79,48,51,41,77,82,80,3,8,91,19,82,28,24,0,14,24,79,48,51,41,77,82,80,3,8,91,19,82,28,0,0
11,12,22,3,9,72,51,2,70,92,49,47,0,0,0,0,0,10,12,22,3,9,72,51,2,70,92,49,0,0,0,0,0,0
15,17,21,8,22,53,82,70,48,61,3,90,83,61,24,84,0,14,17,21,8,22,53,82,70,48,61,3,90,83,61,24,0,0
10,77,81,71,91,70,49,89,17,91,1,0,0,0,0,0,0,9,77,81,71,91,70,49,89,17,91,0,0,0,0,0,0,0
3,90,66,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,43,90,38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,15,78,81,77,60,68,18,70,29,44,77,0,0,0,0,0,10,15,78,81,77,60,68,18,70,29,44,0,0,0,0,0,0
5,39,97,51,74,67,0,0,0,0,0,0,0,0,0,0,0,4,39,97,51,74,0,0,0,0,0,0,0,0,0,0,0,0
11,29,2,86,47,29,58,20,84,70,95,50,0,0,0,0,0,10,29,2,86,47,29,58,20,84,70,95,0,0,0,0,0,0
8,54,36,15,96,32,1,43,10,0,0,0,0,0,0,0,0,7,54,36,15,96,32,1,43,0,0,0,0,0,0,0,0,0
10,97,71,18,50,93,13,13,42,74,63,0,0,0,0,0,0,9,97,71,18,50,93,13,13,42,74,0,0,0,0,0,0,0
12,71,86,55,96,27,72,58,37,19,27,96,27,0,0,0,0,11,71,86,55,96,27,72,58,37,19,27,96,0,0,0,0,0
1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,55,98,47,20,29,99,56,99,74,18,46,0,0,0,0,0,10,55,98,47,20,29,99,56,99,74,18,0,0,0,0,0,0
7,50,42,1,13,62,35,40,0,0,0,0,0,0,0,0,0,6,50,42,1,13,62,35,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,58,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,31,78,93,82,95,27,32,40,97,25,72,73,53,0,0,0,12,31,78,93,82,95,27,32,40,97,25,72,73,0,0,0,0
15,28,98,59,27,36,43,74,15,92,58,89,37,64,99,88,0,14,28,98,59,27,36,43,74,15,92,58,89,37,64,99,0,0
5,95,81,48,52,27,0,0,0,0,0,0,0,0,0,0,0,4,95,81,48,52,0,0,0,0,0,0,0,0,0,0,0,0
16,68,58,7,7,75,42,7,63,8,4,69,3,69,68,73,18,15,68,58,7,7,75,42,7,63,8,4,69,3,69,68,73,0
6,43,12,79,29,3,42,0,0,0,0,0,0,0,0,0,0,5,43,12,79,29,3,0,0,0,0,0,0,0,0,0,0,0
13,68,17,6,13,8,85,51,90,61,29,100,70,58,0,0,0,12,68,17,6,13,8,85,51,90,61,29,100,70,0,0,0,0
12,78,35,91,69,62,3,48,18,42,9,1,79,0,0,0,0,11,78,35,91,69,62,3,48,18,42,9,1,0,0,0,0,0
5,52,23,15,22,56,0,0,0,0,0,0,0,0,0,0,0,4,52,23,15,22,0,0,0,0,0,0,0,0,0,0,0,0
9,76,94,51,43,16,42,96,21,94,0,0,0,0,0,0,0,8,76,94,51,43,16,42,96,21,0,0,0,0,0,0,0,0
9,44,80,75,84,57,62,75,71,72,0,0,0,0,0,0,0,8,44,80,75,84,57,62,75,71,0,0,0,0,0,0,0,0
8,68,68,30,70,53,58,52,39,0,0,0,0,0,0,0,0,7,68,68,30,70,53,58,52,0,0,0,0,0,0,0,0,0
8,76,92,44,68,56,76,41,70,0,0,0,0,0,0,0,0,7,76,92,44,68,56,76,41,0,0,0,0,0,0,0,0,0
11,98,56,55,44,13,67,26,29,64,38,68,0,0,0,0,0,10,98,56,55,44,13,67,26,29,64,38,0,0,0,0,0,0
14,97,42,70,54,62,61,38,60,40,13,79,66,47,8,0,0,13,97,42,70,54,62,61,38,60,40,13,79,66,47,0,0,0
11,100,63,86,98,83,100,63,9,74,30,50,0,0,0,0,0,10,100,63,86,98,83,100,63,9,74,30,0,0,0,0,0,0
6,70,9,51,7,28,10,0,0,0,0,0,0,0,0,0,0,5,70,9,51,7,28,0,0,0,0,0,0,0,0,0,0,0
9,97,44,100,97,42,99,5,49,55,0,0,0,0,0,0,0,8,97,44,100,97,42,99,5,49,0,0,0,0,0,0,0,0
8,30,75,14,38,95,31,13,92,0,0,0,0,0,0,0,0,7,30,75,14,38,95,31,13,0,0,0,0,0,0,0,0,0
6,38,28,87,81,40,3,0,0,0,0,0,0,0,0,0,0,5,38,28,87,81,40,0,0,0,0,0,0,0,0,0,0,0
14,87,28,51,76,68,59,88,34,41,99,34,58,36,59,0,0,13,87,28,51,76,68,59,88,34,41,99,34,58,36,0,0,0
14,15,49,16,1,34,30,66,65,96,59,48,100,6,36,0,0,13,15,49,16,1,34,30,66,65,96,59,48,100,6,0,0,0
16,92,29,55,26,94,12,85,43,15,17,73,87,16,39,83,39,15,92,29,55,26,94,12,85,43,15,17,73,87,16,39,83,0
3,17,36,87,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,39,11,88,45,39,36,38,0,0,0,0,0,0,0,0,0,6,39,11,88,45,39,36,0,0,0,0,0,0,0,0,0,0
3,69,77,82,0,0,0,0,0,0,0,0,0,0,0,0,0,2,69,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,11,17,12,6,63,99,0,0,0,0,0,0,0,0,0,0,5,11,17,12,6,63,0,0,0,0,0,0,0,0,0,0,0
5,79,11,59,23,24,0,0,0,0,0,0,0,0,0,0,0,4,79,11,59,23,0,0,0,0,0,0,0,0,0,0,0,0
13,76,50,35,85,46,13,54,90,19,6,74,27,1,0,0,0,12,76,50,35,85,46,13,54,90,19,6,74,27,0,0,0,0
16,7,62,50,64,66,89,69,47,92,11,9,75,100,55,88,98,15,7,62,50,64,66,89,69,47,92,11,9,75,100,55,88,0
2,82,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,6,52,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,77,55,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,30,63,72,78,94,94,35,50,2,0,0,0,0,0,0,9,30,30,63,72,78,94,94,35,50,0,0,0,0,0,0,0
12,90,92,74,15,43,33,54,100,86,43,41,61,0,0,0,0,11,90,92,74,15,43,33,54,100,86,43,41,0,0,0,0,0
4,36,24,1,53,0,0,0,0,0,0,0,0,0,0,0,0,3,36,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,65,83,33,61,7,89,4,70,40,57,98,49,75,0,0,0,12,65,83,33,61,7,89,4,70,40,57,98,49,0,0,0,0
7,90,58,61,17,47,42,62,0,0,0,0,0,0,0,0,0,6,90,58,61,17,47,42,0,0,0,0,0,0,0,0,0,0
11,56,25,36,73,16,40,39,78,66,54,26,0,0,0,0,0,10,56,25,36,73,16,40,39,78,66,54,0,0,0,0,0,0
11,28,82,63,28,64,42,34,24,21,43,86,0,0,0,0,0,10,28,82,63,28,64,42,34,24,21,43,0,0,0,0,0,0
10,42,22,76,31,100,63,66,95,95,9,0,0,0,0,0,0,9,42,22,76,31,100,63,66,95,95,0,0,0,0,0,0,0
12,7,15,34,12,11,58,21,96,13,29,5,40,0,0,0,0,11,7,15,34,12,11,58,21,96,13,29,5,0,0,0,0,0
5,60,76,18,85,71,0,0,0,0,0,0,0,0,0,0,0,4,60,76,18,85,0,0,0,0,0,0,0,0,0,0,0,0
7,57,71,51,76,38,54,95,0,0,0,0,0,0,0,0,0,6,57,71,51,76,38,54,0,0,0,0,0,0,0,0,0,0
8,30,78,99,85,34,78,3,37,0,0,0,0,0,0,0,0,7,30,78,99,85,34,78,3,0,0,0,0,0,0,0,0,0
12,47,81,39,88,59,30,59,32,100,31,34,1,0,0,0,0,11,47,81,39,88,59,30,59,32,100,31,34,0,0,0,0,0
15,10,99,39,15,85,12,77,32,6,68,87,13,66,15,40,0,14,10,99,39,15,85,12,77,32,6,68,87,13,66,15,0,0
3,86,82,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,42,73,57,87,17,91,22,0,0,0,0,0,0,0,0,0,6,42,73,57,87,17,91,0,0,0,0,0,0,0,0,0,0
4,37,93,31,46,0,0,0,0,0,0,0,0,0,0,0,0,3,37,93,31,0,0,0,0,0,0,0,0,0,0,0,0,0
5,76,13,52,50,17,0,0,0,0,0,0,0,0,0,0,0,4,76,13,52,50,0,0,0,0,0,0,0,0,0,0,0,0
8,67,79,82,96,22,5,84,10,0,0,0,0,0,0,0,0,7,67,79,82,96,22,5,84,0,0,0,0,0,0,0,0,0
16,2,8,74,15,30,79,13,58,92,57,7,87,79,2,91,61,15,2,8,74,15,30,79,13,58,92,57,7,87,79,2,91,0
9,88,5,55,21,81,85,38,45,42,0,0,0,0,0,0,0,8,88,5,55,21,81,85,38,45,0,0,0,0,0,0,0,0
9,93,7,52,58,28,24,95,24,14,0,0,0,0,0,0,0,8,93,7,52,58,28,24,95,24,0,0,0,0,0,0,0,0
4,57,34,46,97,0,0,0,0,0,0,0,0,0,0,0,0,3,57,34,46,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,86,28,27,11,67,55,55,97,0,0,0,0,0,0,0,8,2,86,28,27,11,67,55,55,0,0,0,0,0,0,0,0
1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,10,25,71,5,14,79,69,11,46,11,17,60,55,93,1,0,14,10,25,71,5,14,79,69,11,46,11,17,60,55,93,0,0
9,45,65,42,41,55,13,13,57,65,0,0,0,0,0,0,0,8,45,65,42,41,55,13,13,57,0,0,0,0,0,0,0,0
5,30,27,68,50,76,0,0,0,0,0,0,0,0,0,0,0,4,30,27,68,50,0,0,0,0,0,0,0,0,0,0,0,0
10,32,4,51,9,44,64,50,77,15,72,0,0,0,0,0,0,9,32,4,51,9,44,64,50,77,15,0,0,0,0,0,0,0
4,94,51,20,68,0,0,0,0,0,0,0,0,0,0,0,0,3,94,51,20,0,0,0,0,0,0,0,0,0,0,0,0,0
8,38,81,10,51,70,33,78,48,0,0,0,0,0,0,0,0,7,38,81,10,51,70,33,78,0,0,0,0,0,0,0,0,0
2,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,36,63,1,35,63,90,0,0,0,0,0,0,0,0,0,0,5,36,63,1,35,63,0,0,0,0,0,0,0,0,0,0,0
16,8,3,18,29,85,32,70,9,79,58,39,29,88,80,7,76,15,8,3,18,29,85,32,70,9,79,58,39,29,88,80,7,0
4,70,80,69,12,0,0,0,0,0,0,0,0,0,0,0,0,3,70,80,69,0,0,0,0,0,0,0,0,0,0,0,0,0
15,55,5,20,80,30,6,79,77,15,80,66,7,74,40,96,0,14,55,5,20,80,30,6,79,77,15,80,66,7,74,40,0,0
2,95,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,74,24,97,18,0,0,0,0,0,0,0,0,0,0,0,0,3,74,24,97,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,4,78,2,8,28,47,0,0,0,0,0,0,0,0,0,6,18,4,78,2,8,28,0,0,0,0,0,0,0,0,0,0
13,24,26,43,53,63,83,39,36,48,71,35,84,13,0,0,0,12,24,26,43,53,63,83,39,36,48,71,35,84,0,0,0,0
7,80,59,17,4,10,21,42,0,0,0,0,0,0,0,0,0,6,80,59,17,4,10,21,0,0,0,0,0,0,0,0,0,0
6,41,39,27,14,24,85,0,0,0,0,0,0,0,0,0,0,5,41,39,27,14,24,0,0,0,0,0,0,0,0,0,0,0
10,1,61,55,85,70,48,15,90,7,62,0,0,0,0,0,0,9,1,61,55,85,70,48,15,90,7,0,0,0,0,0,0,0
1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,22,82,74,63,21,94,85,86,55,79,15,71,0,0,0,0,11,22,82,74,63,21,94,85,86,55,79,15,0,0,0,0,0
16,79,38,26,34,36,96,57,10,50,33,94,3,25,23,92,94,15,79,38,26,34,36,96,57,10,50,33,94,3,25,23,92,0
9,91,17,85,30,15,20,59,7,22,0,0,0,0,0,0,0,8,91,17,85,30,15,20,59,7,0,0,0,0,0,0,0,0
13,16,87,93,33,22,22,100,61,9,6,48,100,74,0,0,0,12,16,87,93,33,22,22,100,61,9,6,48,100,0,0,0,0
16,20,29,23,28,94,48,95,38,74,100,49,44,10,22,90,77,15,20,29,23,28,94,48,95,38,74,100,49,44,10,22,90,0
4,60,33,57,94,0,0,0,0,0,0,0,0,0,0,0,0,3,60,33,57,0,0,0,0,0,0,0,0,0,0,0,0,0
2,80,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,22,97,40,40,62,6,88,47,19,77,55,39,0,0,0,0,11,22,97,40,40,62,6,88,47,19,77,55,0,0,0,0,0
7,55,37,89,64,5,39,89,0,0,0,0,0,0,0,0,0,6,55,37,89,64,5,39,0,0,0,0,0,0,0,0,0,0
8,7,22,61,98,5,86,43,2,0,0,0,0,0,0,0,0,7,7,22,61,98,5,86,43,0,0,0,0,0,0,0,0,0
16,96,23,41,49,97,54,82,92,35,65,81,73,7,9,36,91,15,96,23,41,49,97,54,82,92,35,65,81,73,7,9,36,0
13,88,20,63,67,58,96,65,85,59,44,97,6,4,0,0,0,12,88,20,63,67,58,96,65,85,59,44,97,6,0,0,0,0
6,49,16,4,27,90,10,0,0,0,0,0,0,0,0,0,0,5,49,16,4,27,90,0,0,0,0,0,0,0,0,0,0,0
4,5,70,75,47,0,0,0,0,0,0,0,0,0,0,0,0,3,5,70,75,0,0,0,0,0,0,0,0,0,0,0,0,0
11,50,23,18,19,32,18,20,68,56,13,66,0,0,0,0,0,10,50,23,18,19,32,18,20,68,56,13,0,0,0,0,0,0
4,55,30,30,16,0,0,0,0,0,0,0,0,0,0,0,0,3,55,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
3,36,49,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,67,11,3,44,6,83,0,0,0,0,0,0,0,0,0,0,5,67,11,3,44,6,0,0,0,0,0,0,0,0,0,0,0
6,83,34,72,94,13,20,0,0,0,0,0,0,0,0,0,0,5,83,34,72,94,13,0,0,0,0,0,0,0,0,0,0,0
9,98,9,64,36,52,95,37,57,24,0,0,0,0,0,0,0,8,98,9,64,36,52,95,37,57,0,0,0,0,0,0,0,0
14,68,82,18,44,9,46,25,92,37,37,69,82,10,79,0,0,13,68,82,18,44,9,46,25,92,37,37,69,82,10,0,0,0
9,55,69,37,25,49,70,53,1,82,0,0,0,0,0,0,0,8,55,69,37,25,49,70,53,1,0,0,0,0,0,0,0,0
3,100,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,99,14,16,37,28,56,55,0,0,0,0,0,0,0,0,0,6,99,14,16,37,28,56,0,0,0,0,0,0,0,0,0,0
3,3,69,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,85,58,73,13,0,0,0,0,0,0,0,0,0,0,0,0,3,85,58,73,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,58,25,77,68,60,0,0,0,0,0,0,0,0,0,0,5,19,58,25,77,68,0,0,0,0,0,0,0,0,0,0,0
12,11,44,47,7,97,42,74,49,36,36,99,40,0,0,0,0,11,11,44,47,7,97,42,74,49,36,36,99,0,0,0,0,0
11,92,82,53,44,83,63,42,80,32,4,68,0,0,0,0,0,10,92,82,53,44,83,63,42,80,32,4,0,0,0,0,0,0
13,2,80,64,40,70,51,50,91,79,64,80,22,60,0,0,0,12,2,80,64,40,70,51,50,91,79,64,80,22,0,0,0,0
13,93,20,68,62,65,99,85,52,82,12,43,20,97,0,0,0,12,93,20,68,62,65,99,85,52,82,12,43,20,0,0,0,0
14,9,9,15,8,27,62,20,67,95,13,37,57,61,42,0,0,13,9,9,15,8,27,62,20,67,95,13,37,57,61,0,0,0
4,48,29,36,55,0,0,0,0,0,0,0,0,0,0,0,0,3,48,29,36,0,0,0,0,0,0,0,0,0,0,0,0,0
11,76,67,96,97,39,98,36,65,49,91,75,0,0,0,0,0,10,76,67,96,97,39,98,36,65,49,91,0,0,0,0,0,0
1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,21,92,19,3,35,81,31,36,56,29,19,87,65,54,0,0,13,21,92,19,3,35,81,31,36,56,29,19,87,65,0,0,0
15,56,26,56,84,48,69,96,59,83,6,21,77,68,44,70,0,14,56,26,56,84,48,69,96,59,83,6,21,77,68,44,0,0
15,31,94,12,57,66,27,2,39,85,12,7,1,1,45,89,0,14,31,94,12,57,66,27,2,39,85,12,7,1,1,45,0,0
12,68,83,60,10,63,4,85,20,92,9,53,26,0,0,0,0,11,68,83,60,10,63,4,85,20,92,9,53,0,0,0,0,0
